ID,year,month,day,hour,minute,second,HR,SpO2
VERSION=3, DO NOT DELETE THIS LINE,,,,,,,


,,,,,,,,
,,,,,,,,
0.000,,,,,,,,
0.000,,,,,,,,
S07,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
S07,2025,02,26,15,41,12,500,500
S07,2025,02,26,15,41,13,500,500
S07,2025,02,26,15,41,14,500,500
S07,2025,02,26,15,41,15,500,500
S07,2025,02,26,15,41,16,500,500
S07,2025,02,26,15,41,17,500,500
S07,2025,02,26,15,41,18,500,500
S07,2025,02,26,15,41,19,86,97
S07,2025,02,26,15,41,20,86,96
S07,2025,02,26,15,41,21,87,97
S07,2025,02,26,15,41,22,87,97
S07,2025,02,26,15,41,23,87,98
S07,2025,02,26,15,41,24,87,97
S07,2025,02,26,15,41,25,87,94
S07,2025,02,26,15,41,26,87,94
S07,2025,02,26,15,41,27,87,94
S07,2025,02,26,15,41,28,87,94
S07,2025,02,26,15,41,29,87,94
S07,2025,02,26,15,41,30,87,94
S07,2025,02,26,15,41,31,87,94
S07,2025,02,26,15,41,32,88,96
S07,2025,02,26,15,41,33,89,97
S07,2025,02,26,15,41,34,89,97
S07,2025,02,26,15,41,35,89,97
S07,2025,02,26,15,41,36,89,97
S07,2025,02,26,15,41,37,91,97
S07,2025,02,26,15,41,38,91,97
S07,2025,02,26,15,41,39,91,97
S07,2025,02,26,15,41,40,91,97
S07,2025,02,26,15,41,41,92,97
S07,2025,02,26,15,41,42,94,97
S07,2025,02,26,15,41,43,94,97
S07,2025,02,26,15,41,44,95,98
S07,2025,02,26,15,41,45,94,99
S07,2025,02,26,15,41,46,93,99
S07,2025,02,26,15,41,47,93,99
S07,2025,02,26,15,41,48,92,99
S07,2025,02,26,15,41,49,92,99
S07,2025,02,26,15,41,50,91,99
S07,2025,02,26,15,41,51,90,98
S07,2025,02,26,15,41,52,89,98
S07,2025,02,26,15,41,53,88,98
S07,2025,02,26,15,41,54,88,98
S07,2025,02,26,15,41,55,87,98
S07,2025,02,26,15,41,56,86,98
S07,2025,02,26,15,41,57,90,98
S07,2025,02,26,15,41,58,90,99
S07,2025,02,26,15,41,59,91,99
S07,2025,02,26,15,42,00,90,99
S07,2025,02,26,15,42,01,83,99
S07,2025,02,26,15,42,02,81,99
S07,2025,02,26,15,42,03,79,99
S07,2025,02,26,15,42,04,78,99
S07,2025,02,26,15,42,05,77,98
S07,2025,02,26,15,42,06,79,98
S07,2025,02,26,15,42,07,86,98
S07,2025,02,26,15,42,08,86,98
S07,2025,02,26,15,42,09,90,99
S07,2025,02,26,15,42,10,86,99
S07,2025,02,26,15,42,11,82,99
S07,2025,02,26,15,42,12,76,98
S07,2025,02,26,15,42,13,75,98
S07,2025,02,26,15,42,14,76,98
S07,2025,02,26,15,42,15,77,98
S07,2025,02,26,15,42,16,77,98
S07,2025,02,26,15,42,17,78,98
S07,2025,02,26,15,42,18,78,98
S07,2025,02,26,15,42,19,81,98
S07,2025,02,26,15,42,20,82,98
S07,2025,02,26,15,42,21,82,98
S07,2025,02,26,15,42,22,83,98
S07,2025,02,26,15,42,23,84,98
S07,2025,02,26,15,42,24,86,98
S07,2025,02,26,15,42,25,87,98
S07,2025,02,26,15,42,26,88,98
S07,2025,02,26,15,42,27,87,98
S07,2025,02,26,15,42,28,88,98
S07,2025,02,26,15,42,29,87,98
S07,2025,02,26,15,42,30,81,98
S07,2025,02,26,15,42,31,78,98
S07,2025,02,26,15,42,32,77,98
S07,2025,02,26,15,42,33,78,98
S07,2025,02,26,15,42,34,78,98
S07,2025,02,26,15,42,35,79,98
S07,2025,02,26,15,42,36,79,98
S07,2025,02,26,15,42,37,84,98
S07,2025,02,26,15,42,38,84,98
S07,2025,02,26,15,42,39,86,98
S07,2025,02,26,15,42,40,86,98
S07,2025,02,26,15,42,41,84,98
S07,2025,02,26,15,42,42,83,98
S07,2025,02,26,15,42,43,85,98
S07,2025,02,26,15,42,44,88,98
S07,2025,02,26,15,42,45,88,98
S07,2025,02,26,15,42,46,90,98
S07,2025,02,26,15,42,47,91,98
S07,2025,02,26,15,42,48,91,98
S07,2025,02,26,15,42,49,91,98
S07,2025,02,26,15,42,50,92,98
S07,2025,02,26,15,42,51,92,98
S07,2025,02,26,15,42,52,93,98
S07,2025,02,26,15,42,53,95,98
S07,2025,02,26,15,42,54,95,98
S07,2025,02,26,15,42,55,96,98
S07,2025,02,26,15,42,56,98,98
S07,2025,02,26,15,42,57,99,98
S07,2025,02,26,15,42,58,99,98
S07,2025,02,26,15,42,59,99,98
S07,2025,02,26,15,43,00,99,98
S07,2025,02,26,15,43,01,99,98
S07,2025,02,26,15,43,02,98,98
S07,2025,02,26,15,43,03,97,98
S07,2025,02,26,15,43,04,97,99
S07,2025,02,26,15,43,05,97,98
S07,2025,02,26,15,43,06,97,98
S07,2025,02,26,15,43,07,99,98
S07,2025,02,26,15,43,08,100,98
S07,2025,02,26,15,43,09,99,98
S07,2025,02,26,15,43,10,96,99
S07,2025,02,26,15,43,11,91,98
S07,2025,02,26,15,43,12,89,98
S07,2025,02,26,15,43,13,87,98
S07,2025,02,26,15,43,14,87,98
S07,2025,02,26,15,43,15,91,98
S07,2025,02,26,15,43,16,91,98
S07,2025,02,26,15,43,17,93,98
S07,2025,02,26,15,43,18,93,98
S07,2025,02,26,15,43,19,91,98
S07,2025,02,26,15,43,20,90,98
S07,2025,02,26,15,43,21,88,98
S07,2025,02,26,15,43,22,85,98
S07,2025,02,26,15,43,23,85,98
S07,2025,02,26,15,43,24,85,98
S07,2025,02,26,15,43,25,85,98
S07,2025,02,26,15,43,26,84,98
S07,2025,02,26,15,43,27,84,98
